name,seed,stress,recent_kind,horizon,scaled_crps,scaled_mae,scaled_report_ae,coverage_50,coverage_95,scaled_zero_crps,near_zero_median
pathogen_C_nw0.1_rev0,46,recent,revision,-2,0.04223870423560238,0.05666001144290619,0.017089311204700065,0.530938371969679,0.9012728648229666,0.2821896226106762,0.01747110513813147
pathogen_C_nw0.1_rev0,46,recent,revision,-1,0.026729263126599043,0.03459334667759493,0.030311399298352998,0.6232494855284191,0.9555744197419109,0.2807214650659434,0.018107710994289844
pathogen_C_nw0.1_rev0.5,42,gap,artificial_reconstruction,-2,0.08003821132387808,0.11008933923443331,,0.23985890652557318,0.8350970017636685,0.3018628570097446,0.0
pathogen_C_nw0.1_rev0.5,42,gap,artificial_reconstruction,-1,0.1298540276604131,0.14953977610319028,,0.09523809523809523,0.23809523809523805,0.17964636930678812,0.0
pathogen_C_nw0.1_rev0.5,42,gap,revision,-2,0.043984304926856004,0.05956018024026418,0.01775341609268807,0.4545379983887576,0.8498676488363294,0.2831320276157742,0.021285632456976816
pathogen_C_nw0.1_rev0.5,42,gap,revision,-1,0.020647496954149205,0.02579002220918219,0.02720519955176418,0.7287702827870852,0.9498407314001502,0.26360142443417406,0.022654728725707257
pathogen_C_nw0.1_rev0.5,42,natural,revision,-2,0.04396172583619482,0.05953572635209106,0.01774716688873809,0.4545168579463981,0.8500250148606759,0.28301248731651457,0.021274070075813
pathogen_C_nw0.1_rev0.5,42,natural,revision,-1,0.02063853878122331,0.0257784978301939,0.02720025100752463,0.7289027116752838,0.9498757152215983,0.26351801274502556,0.022644402317604933
pathogen_C_nw0.1_rev0.5,42,outage,artificial_reconstruction,-2,0.26757671220152307,0.2779336400189054,,0.13813398706214236,0.21035056093448964,0.30063422726583044,0.666666666666667
pathogen_C_nw0.1_rev0.5,42,outage,artificial_reconstruction,-1,0.2614695866905233,0.27134219068499604,,0.13693490283797952,0.20504034254472644,0.29634808858098804,0.666666666666667
pathogen_C_nw0.1_rev0.5,42,outage,revision,-2,0.04524922641306477,0.061421835963922554,0.018357511228950095,0.4574171420332651,0.8525707519632665,0.28951447252931634,0.02010522303220468
pathogen_C_nw0.1_rev0.5,42,outage,revision,-1,0.021559673146168756,0.02674994029408102,0.028448460052744887,0.7228910479345906,0.9514522841266143,0.27417203601082923,0.021266019029606828
pathogen_C_nw0.1_rev0.5,42,recent,artificial_reconstruction,-2,0.04839962085162936,0.06642529398467889,,0.48145430072227463,0.8843306613502692,0.27507836042418504,0.09479712831346819
pathogen_C_nw0.1_rev0.5,42,recent,artificial_reconstruction,-1,0.06824238827690685,0.08818946185422465,,0.3490724108887135,0.7299564669478323,0.292079185066089,0.09440127051763603
pathogen_C_nw0.1_rev0.5,42,recent,revision,-2,0.04500330229483995,0.06048009665263334,0.019556256148517585,0.5008544443871052,0.8671204689436561,0.3038973185285184,0.018318597588875305
