target,season,geography,location,horizon,n,model_wis,model_dispersion,model_underprediction,model_overprediction,model_ae_median,model_covered_50,model_covered_80,model_covered_90,model_covered_95,ensemble_wis,ensemble_dispersion,ensemble_underprediction,ensemble_overprediction,ensemble_ae_median,ensemble_covered_50,ensemble_covered_80,ensemble_covered_90,ensemble_covered_95,config_id,seed
wk inc covid hosp,2025-2026,states_dc,05,1,44,228.3517391304348,94.91695652173914,81.34782608695652,52.086956521739125,337.0,22.0,32.0,37.0,42.0,283.89190293180536,106.32844209173267,117.90983236809016,59.653628471982536,445.3554389721357,24.0,37.0,39.0,41.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,05,2,43,263.2969565217391,100.81869565217391,105.91304347826086,56.56521739130435,391.0,20.0,31.0,35.0,38.0,324.6892652889535,126.94780920656079,119.5897609995434,78.1516950828493,516.689986303259,22.0,35.0,39.0,42.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,05,3,42,292.74826086956523,105.09608695652173,124.47826086956522,63.17391304347826,472.0,19.0,27.0,34.0,39.0,352.89558620137933,151.15108861207332,107.83891192738238,93.90558566192361,595.2242871203389,20.0,37.0,41.0,42.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,06,0,45,1758.635652173913,633.4617391304348,1125.1739130434783,0.0,2973.0,17.0,30.0,40.0,43.0,1338.5361996992583,706.6067147194306,552.0177082642333,79.91177671559431,2156.975267062851,26.0,42.0,45.0,45.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,06,1,44,1826.1521739130435,716.195652173913,1107.086956521739,2.869565217391304,3009.0,15.0,34.0,40.0,41.0,1979.625542135726,1005.4744578076186,576.8561632481543,397.294921079953,3226.024864233759,26.0,42.0,44.0,44.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,06,2,43,1935.4091304347826,799.1482608695652,1107.4347826086955,28.82608695652174,3088.0,21.0,33.0,36.0,39.0,3010.446308037625,1271.2995547279806,878.077944487085,861.068808822559,4975.603977485851,24.0,37.0,43.0,43.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,06,3,42,2045.9934782608696,876.1239130434783,987.0869565217391,182.7826086956522,3291.0,18.0,32.0,36.0,38.0,3722.4642305593893,1514.9723233620527,804.0708661194521,1403.4210410778842,5934.752122891292,24.0,36.0,40.0,41.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,08,0,45,281.50260869565216,135.80695652173912,76.17391304347827,69.52173913043478,399.0,27.0,36.0,36.0,37.0,273.95247083791696,125.05991520240455,81.41609389479544,67.47646174071696,431.2123577950261,22.0,37.0,40.0,43.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,08,1,44,337.3608695652174,151.40434782608696,84.08695652173913,101.8695652173913,515.0,25.0,33.0,36.0,38.0,383.5324938200638,175.92537901034996,88.25958863732899,119.34752617238485,626.0501700545271,25.0,36.0,40.0,41.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,08,2,43,438.0334782608696,166.42478260869566,116.82608695652173,154.7826086956522,683.0,18.0,27.0,32.0,34.0,547.2523685869145,227.63298102080125,105.1246583504931,214.49472921562014,854.2915634158176,18.0,30.0,35.0,40.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,08,3,42,506.87782608695653,179.05173913043478,110.65217391304348,217.17391304347825,798.0,13.0,24.0,29.0,32.0,615.8704555319266,264.2723179454863,83.36685451670216,268.23128306973814,982.9279353226123,18.0,30.0,34.0,38.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,09,0,45,403.69565217391306,128.56521739130434,163.08695652173913,112.04347826086956,596.0,27.0,34.0,37.0,39.0,342.75197900094224,127.44706755207264,115.03245069642173,100.27246075244786,529.9454611528322,25.0,37.0,43.0,43.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,09,1,44,485.22869565217394,140.79391304347826,213.17391304347828,131.26086956521738,736.0,21.0,30.0,35.0,37.0,436.7464905708833,171.07028982269466,134.14398001336582,131.53222073482277,710.9261518299568,19.0,37.0,42.0,43.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,09,2,43,511.8608695652174,151.77391304347825,238.1304347826087,121.95652173913042,764.0,16.0,29.0,34.0,38.0,524.0677719269788,220.78404032013754,150.6756672437213,152.60806436312004,816.2665670320739,22.0,35.0,40.0,42.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,09,3,42,594.1469565217391,161.23391304347825,270.65217391304344,162.2608695652174,895.0,11.0,23.0,35.0,36.0,640.7997882844103,256.0223605408085,198.75313167737247,186.02429606622925,1034.685660394546,18.0,28.0,38.0,41.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,10,0,45,173.52304347826086,45.43608695652174,69.26086956521739,58.82608695652174,262.0,15.0,27.0,30.0,36.0,160.2802221179589,50.064403107126004,45.71631097170865,64.49950803912427,237.49308271419946,27.0,33.0,34.0,37.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,10,1,44,159.75695652173914,49.974347826086955,55.17391304347826,54.608695652173914,255.0,15.0,31.0,34.0,40.0,147.30740994827264,64.80834717957589,24.802903623475604,57.69615914522114,229.19664338764818,25.0,36.0,41.0,41.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,10,2,43,141.6086956521739,53.47826086956522,39.52173913043479,48.608695652173914,221.0,25.0,37.0,38.0,38.0,160.3940622020768,77.1980097141332,25.66439423941698,57.53165824852664,243.5894929810305,27.0,35.0,38.0,40.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,10,3,42,129.39608695652174,56.83086956521739,31.73913043478261,40.82608695652174,199.0,22.0,32.0,37.0,41.0,160.58041165916558,87.87424961426453,19.309263706093777,53.39689833880727,242.92235603393257,25.0,32.0,38.0,40.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,11,0,45,129.4395652173913,27.96130434782609,92.43478260869566,9.043478260869565,182.0,20.0,26.0,31.0,33.0,111.44298654853563,34.722161284141144,59.88307440502634,16.837750859368143,180.35020374065738,18.0,34.0,39.0,41.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,11,1,44,159.2,31.243478260869566,112.91304347826087,15.043478260869566,219.0,16.0,25.0,27.0,30.0,141.73711008259042,45.39339074622882,68.25747192074498,28.08624741561662,233.08143023179923,19.0,32.0,37.0,40.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,11,2,43,165.03304347826088,34.337391304347825,111.08695652173913,19.608695652173914,232.0,17.0,25.0,28.0,31.0,159.81544853860143,58.58123965191486,60.74847854669572,40.48573033999085,238.21293848920084,22.0,32.0,36.0,39.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,11,3,42,168.94086956521738,37.24521739130435,101.04347826086956,30.652173913043477,243.0,15.0,23.0,28.0,30.0,166.54282807565005,65.03583014128546,47.69666986551408,53.8103280688505,263.64997568235174,20.0,35.0,35.0,37.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,12,0,45,1826.7160869565218,661.4117391304347,1097.4347826086957,67.86956521739131,3018.0,23.0,38.0,43.0,44.0,1454.4457363696822,717.7961213205534,657.4206546536778,79.22896039545088,2349.215239040476,26.0,38.0,45.0,45.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,12,1,44,2139.0504347826086,714.6591304347826,1367.8695652173913,56.52173913043478,3515.0,25.0,38.0,41.0,42.0,1791.920338335656,982.3835374265796,502.86540158509183,306.67139932398453,3135.970453344118,27.0,42.0,44.0,44.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,12,2,43,2324.196956521739,746.3708695652174,1504.086956521739,73.73913043478261,3734.0,25.0,38.0,40.0,40.0,2512.835382742059,1221.1110703312095,515.3666033048436,776.3577091060063,3947.0751552357083,27.0,36.0,41.0,42.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,12,3,42,2312.221304347826,755.221304347826,1493.7826086956522,63.21739130434783,3583.0,24.0,36.0,39.0,40.0,3011.98469441087,1436.1790571021188,429.9211645844956,1145.8844727242556,4721.258659288086,25.0,36.0,39.0,41.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,13,0,45,463.1304347826087,243.39130434782606,138.7826086956522,80.95652173913044,732.0,26.0,39.0,44.0,45.0,526.3888217438328,226.14579261982618,205.4157384598867,94.8272906641198,825.3281353515157,23.0,35.0,43.0,44.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,13,1,44,535.2660869565217,266.83130434782606,160.2173913043478,108.21739130434783,818.0,26.0,39.0,43.0,43.0,754.9179398806422,320.7336287649293,212.96213390370272,221.22217721201014,1226.647757234926,21.0,36.0,41.0,44.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,13,2,43,614.1026086956522,286.14608695652174,176.78260869565216,151.17391304347825,915.0,29.0,40.0,42.0,42.0,1028.9242489682424,420.0465093833434,217.6089229002904,391.2688166846086,1626.7295129346485,22.0,37.0,41.0,42.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,13,3,42,740.5195652173912,300.8239130434783,147.82608695652175,291.8695652173913,1135.0,26.0,35.0,39.0,40.0,1198.2849350805327,511.4382540491061,112.7632677061443,574.0834133252822,1887.0599943767897,22.0,34.0,36.0,40.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,15,0,45,105.46043478260869,37.460434782608694,55.21739130434782,12.782608695652174,150.0,21.0,31.0,35.0,36.0,93.12402568210554,48.81369933300652,15.690562043623348,28.61976430547567,144.8078755061918,27.0,35.0,40.0,43.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,15,1,44,101.32695652173913,39.58782608695652,49.95652173913044,11.782608695652176,160.0,19.0,34.0,36.0,38.0,121.02036241370163,61.53561131728579,12.01457548293886,47.47017561347698,165.94411882306488,24.0,36.0,38.0,42.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,15,2,43,92.07913043478261,41.03565217391304,41.608695652173914,9.434782608695652,128.0,17.0,32.0,33.0,35.0,168.51543512867215,75.88952330537028,10.53514061945569,82.0907712038462,242.19671120758505,26.0,34.0,36.0,39.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,15,3,42,95.17304347826087,41.260000000000005,42.0,11.91304347826087,136.0,26.0,32.0,32.0,34.0,200.14103938133118,88.3348727314927,12.865373180216775,98.94079346962171,303.83552980024285,26.0,34.0,35.0,37.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,16,0,45,212.57478260869564,41.31391304347826,152.2173913043478,19.043478260869566,303.0,14.0,24.0,30.0,32.0,210.81049772784306,43.551220063474446,144.23331480421456,23.02596286015406,309.1404351030946,13.0,24.0,27.0,35.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,16,1,44,204.77434782608697,46.426521739130436,133.34782608695653,25.0,304.0,13.0,25.0,29.0,34.0,191.68143429201143,56.656567084501035,102.40815432061561,32.61671288689478,306.93366169764397,15.0,25.0,33.0,40.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,16,2,43,178.7291304347826,51.51173913043478,102.04347826086956,25.173913043478258,280.0,13.0,27.0,32.0,35.0,183.514209202188,68.14315080364078,87.67172048863074,27.69933790991647,302.1018271483311,14.0,30.0,37.0,40.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,16,3,42,180.1704347826087,56.77913043478261,98.04347826086956,25.347826086956523,272.0,15.0,28.0,30.0,34.0,169.83684754549807,77.63642214831467,66.35722052791772,25.843204869265683,270.92849287797145,19.0,35.0,38.0,40.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,17,0,45,1063.8978260869567,377.63695652173914,598.0434782608696,88.21739130434783,1634.0,23.0,33.0,38.0,38.0,1041.7235782881053,365.1385163931054,585.4331873571557,91.1518745378443,1523.1958358807747,22.0,38.0,41.0,42.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,17,1,44,1544.032608695652,415.77173913043475,922.695652173913,205.56521739130434,2340.0,20.0,29.0,35.0,37.0,1531.169672101864,502.8961754179637,768.32934139279,259.94415529111046,2435.5442996686465,20.0,36.0,40.0,42.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,17,2,43,2078.9252173913046,450.44695652173914,1210.2173913043478,418.2608695652174,3127.0,11.0,28.0,31.0,34.0,2092.7997759182085,643.2378507793194,905.1798026904678,544.3821224484215,3274.2997571886003,19.0,31.0,36.0,40.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,17,3,42,2583.4708695652175,481.1665217391305,1466.913043478261,635.391304347826,3857.0,10.0,23.0,28.0,28.0,2469.6009536476895,778.2036844908374,1006.4656712851787,684.9315978716733,3841.622766530379,15.0,27.0,31.0,39.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,18,0,45,547.464347826087,274.94260869565215,204.17391304347825,68.34782608695652,776.0,24.0,34.0,37.0,41.0,577.3339854060689,228.50467313324788,274.44988866221877,74.37942361060226,911.110096415352,24.0,37.0,42.0,45.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,18,1,44,688.2234782608696,301.91913043478263,284.82608695652175,101.47826086956522,1099.0,25.0,34.0,39.0,43.0,802.7007541029163,303.923444598287,320.3105039940641,178.46680551056525,1305.6627056987152,24.0,35.0,42.0,44.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,18,2,43,911.5526086956522,323.68304347826086,414.5652173913044,173.30434782608697,1453.0,19.0,31.0,39.0,40.0,1007.4632955964726,379.8937789737226,368.804446380369,258.76507024238106,1620.0622544326623,20.0,33.0,37.0,42.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,18,3,42,1072.9721739130434,338.8417391304348,479.26086956521743,254.8695652173913,1745.0,14.0,27.0,33.0,40.0,1129.7664503389576,424.2135806829166,430.32371079119287,275.22915886484816,1763.1476861638114,19.0,34.0,37.0,42.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,19,0,45,225.2986956521739,98.69,94.43478260869566,32.17391304347826,356.0,19.0,32.0,35.0,38.0,236.90131820701654,97.030859677867,118.95251675560614,20.917941773543415,350.69001484150886,26.0,37.0,40.0,42.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,19,1,44,263.91565217391303,110.13304347826087,114.0,39.78260869565217,427.0,20.0,34.0,35.0,38.0,295.6009948989622,130.03632956337685,124.21184598109389,41.35281935449148,475.960019890602,24.0,36.0,39.0,43.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,19,2,43,314.6817391304348,119.81217391304348,138.7826086956522,56.08695652173913,520.0,18.0,32.0,35.0,40.0,383.1900910187913,162.146954545326,148.02639696974748,73.0167395037178,610.7166684953603,24.0,35.0,39.0,42.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,19,3,42,369.35869565217394,129.09782608695653,164.04347826086956,76.21739130434783,590.0,18.0,29.0,32.0,38.0,437.9594744293169,184.22135238931685,150.91906791789486,102.81905412210521,708.8562120928653,20.0,34.0,38.0,40.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,20,0,45,268.06565217391307,99.71782608695652,110.17391304347827,58.17391304347826,428.0,16.0,29.0,35.0,37.0,277.74451462782343,99.13932423777692,132.26471370719543,46.34047668285106,444.8328010243914,17.0,33.0,41.0,41.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,20,1,44,305.61347826086956,110.57,126.52173913043478,68.52173913043478,500.0,19.0,29.0,35.0,37.0,375.1732759336355,132.72343058874853,160.99788576713345,81.45195957775357,618.3472380307812,22.0,36.0,39.0,41.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,20,2,43,324.5965217391304,119.81391304347827,148.95652173913044,55.82608695652174,512.0,18.0,31.0,35.0,37.0,464.5627721670961,164.63277463569267,187.61451397645763,112.31548355494581,729.2750878989388,23.0,36.0,37.0,39.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,20,3,42,383.5,127.5,176.6086956521739,79.3913043478261,608.0,17.0,26.0,31.0,36.0,536.7651242188857,192.8009698807086,202.07281870898444,141.8913356291927,825.2719324926209,22.0,31.0,35.0,37.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,21,0,45,416.1008695652174,157.1008695652174,235.69565217391303,23.304347826086957,609.0,22.0,35.0,39.0,42.0,428.37912580425143,147.37634514383336,259.9503866962774,21.052393964140652,679.9489873537894,23.0,36.0,40.0,43.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,21,1,44,478.90391304347827,173.33869565217393,255.30434782608697,50.26086956521739,768.0,20.0,34.0,38.0,41.0,467.31381213635905,198.49922047367812,232.00618727141958,36.80840439126135,718.8610607001319,27.0,37.0,41.0,43.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,21,2,43,540.658695652174,186.13695652173914,277.5652173913044,76.95652173913044,862.0,19.0,32.0,38.0,39.0,552.0432060775372,241.21347933435015,231.2683792375057,79.56134750568135,873.165764022384,25.0,38.0,38.0,42.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,21,3,42,538.54,195.84434782608696,270.39130434782606,72.30434782608695,830.0,23.0,33.0,35.0,40.0,593.2101665468042,279.88520024887333,207.81871512335607,105.5062511745748,923.158647129077,28.0,36.0,39.0,41.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,22,0,45,471.6469565217391,148.25565217391303,289.304347826087,34.08695652173913,632.0,22.0,38.0,39.0,41.0,493.7014223307365,152.06210172182364,244.0229448402635,97.61637576864932,770.8101742301222,20.0,32.0,37.0,41.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,22,1,44,508.4304347826087,161.12608695652173,282.5217391304348,64.78260869565217,744.0,25.0,33.0,36.0,38.0,634.7267407195011,196.9081961855578,225.30552841563556,212.5130161183077,952.2206583766941,23.0,32.0,36.0,39.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,22,2,43,507.7004347826087,171.00478260869565,256.6521739130435,80.04347826086956,772.0,23.0,33.0,37.0,38.0,738.648241184217,254.22070392154427,216.34400994232777,268.08352732034496,1106.3568272518887,22.0,32.0,35.0,36.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,22,3,42,498.1013043478261,178.40565217391304,216.30434782608694,103.3913043478261,799.0,17.0,31.0,34.0,36.0,765.5684669423316,294.99784847929766,173.79182131733666,296.7787971456973,1188.229068334588,19.0,32.0,36.0,37.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,23,0,45,147.58565217391305,33.10739130434783,87.47826086956522,27.0,207.0,21.0,30.0,32.0,33.0,126.13723617043644,38.671336268981854,68.82575346801242,18.640146433442165,196.34213429983484,19.0,33.0,39.0,42.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,23,1,44,148.48434782608695,37.571304347826086,83.34782608695652,27.565217391304348,227.0,17.0,27.0,30.0,33.0,142.4824640013851,47.7446282145784,65.41774216883437,29.32009361797233,226.89979558159968,21.0,32.0,41.0,42.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,23,2,43,131.98782608695652,40.85739130434783,67.47826086956522,23.65217391304348,214.0,21.0,32.0,37.0,39.0,154.3722340628179,60.3216328566237,58.95641501320254,35.09418619299167,239.72403460857714,19.0,31.0,39.0,43.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,23,3,42,165.03217391304347,43.64086956521739,80.52173913043478,40.869565217391305,270.0,15.0,25.0,30.0,33.0,171.44436713944745,71.32341931705614,58.12014809959474,42.000799722796586,289.59171106347503,12.0,31.0,40.0,42.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,24,0,45,398.5391304347826,128.1478260869565,145.26086956521738,125.13043478260869,605.0,21.0,31.0,34.0,39.0,368.13950404425225,132.43333562005412,112.84548529822042,122.8606831259777,554.0275737004042,24.0,34.0,39.0,40.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,24,1,44,426.01608695652175,142.49434782608697,120.69565217391305,162.82608695652172,587.0,22.0,32.0,33.0,34.0,457.6195868079645,183.38461070672133,72.25156250366229,201.98341359758086,706.0095227982081,22.0,33.0,40.0,42.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,24,2,43,485.3086956521739,155.39565217391305,120.08695652173914,209.82608695652172,710.0,22.0,29.0,33.0,37.0,558.7287573061644,231.5403289670607,62.981569194462956,264.20685914464076,865.3532892030242,21.0,35.0,38.0,40.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,24,3,42,573.5395652173913,166.67,138.95652173913044,267.9130434782609,840.0,19.0,27.0,32.0,34.0,680.5423270476498,276.5670909062449,83.88441336695362,320.0908227744512,1048.4900313223452,20.0,31.0,36.0,38.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,25,0,45,451.56,231.99478260869566,145.95652173913044,73.6086956521739,618.0,25.0,33.0,39.0,42.0,532.1546309275843,207.64714490121673,174.6999735631537,149.8075124632139,841.2811496987172,20.0,33.0,40.0,43.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,25,1,44,563.1352173913043,257.4395652173913,174.17391304347828,131.52173913043478,871.0,21.0,32.0,38.0,42.0,776.4070986497336,291.1608459842928,204.88554071481187,280.36071195062897,1210.4283009984272,22.0,34.0,39.0,40.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,25,2,43,674.07,283.3308695652174,199.43478260869566,191.30434782608694,1077.0,20.0,31.0,39.0,42.0,1064.694767478106,386.3521713694688,239.46240126207695,438.8801948465604,1645.778158049311,20.0,30.0,38.0,38.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,25,3,42,837.0826086956522,306.25652173913045,250.34782608695653,280.47826086956525,1343.0,16.0,30.0,35.0,38.0,1248.7040333952432,444.9105366482947,254.09310384238287,549.7003929045657,1957.7847985569706,17.0,29.0,37.0,39.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,26,0,45,870.5321739130435,303.4452173913043,441.4347826086956,125.65217391304348,1313.0,17.0,29.0,34.0,36.0,840.5784599181054,321.37151691820327,399.1342313520916,120.07271164781055,1296.7856943857519,24.0,35.0,40.0,41.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,26,1,44,1145.3452173913042,333.9104347826087,630.6086956521739,180.82608695652175,1741.0,18.0,30.0,35.0,35.0,1220.9587475029189,423.1098968452702,518.1122677018798,279.736582955769,1849.1192949169554,24.0,34.0,40.0,41.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,26,2,43,1459.9652173913043,360.09565217391304,887.2608695652174,212.6086956521739,2159.0,16.0,27.0,31.0,33.0,1620.9670675255838,554.4737111115995,664.2289523769234,402.264404037061,2476.7938329489357,22.0,33.0,37.0,40.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,26,3,42,1623.8300000000002,380.6995652173913,938.0434782608695,305.0869565217391,2408.0,12.0,23.0,30.0,32.0,1838.4035224504141,648.8032508733687,706.1162411928273,483.4840303842181,2804.874919622672,23.0,31.0,35.0,40.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,27,0,45,351.00739130434783,159.35521739130434,116.17391304347827,75.47826086956522,510.0,26.0,37.0,40.0,41.0,346.5519717118138,137.54437845085977,125.12972749617671,83.8778657647773,539.685335559253,24.0,38.0,42.0,43.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,27,1,44,420.85347826086957,175.24478260869566,146.08695652173913,99.52173913043478,679.0,26.0,36.0,40.0,40.0,465.59972998258223,194.14654201363354,131.70844198682656,139.74474598212217,755.356717363774,20.0,39.0,41.0,42.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,27,2,43,551.6265217391305,189.06130434782608,210.34782608695653,152.21739130434784,871.0,20.0,30.0,33.0,37.0,649.6981517308282,254.09691018688727,164.00585022240955,231.5953913215314,1049.7788680284705,20.0,33.0,36.0,39.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,27,3,42,642.1717391304348,200.47608695652173,233.8695652173913,207.82608695652172,1025.0,15.0,28.0,34.0,36.0,754.9895456989343,293.04136449693846,176.19070722713622,285.7574739748596,1196.63381702915,17.0,29.0,34.0,37.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,28,0,45,234.52521739130435,104.39478260869565,86.34782608695653,43.78260869565217,359.0,23.0,32.0,39.0,43.0,214.72090172359083,99.23055241477601,80.86949350194458,34.62085580687023,340.5756289828526,23.0,39.0,42.0,45.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,28,1,44,226.45217391304348,114.45217391304348,82.04347826086956,29.956521739130434,338.0,27.0,40.0,41.0,41.0,240.06706865502022,127.23524614579604,74.15333017871927,38.6784923305049,363.1546716332525,32.0,37.0,43.0,43.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,28,2,43,237.93391304347827,121.54260869565218,83.21739130434783,33.17391304347826,359.0,27.0,35.0,37.0,41.0,280.4213337744758,152.13259951173225,63.640216245290496,64.64851801745304,425.3184524210451,24.0,39.0,42.0,43.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,28,3,42,250.3,126.51739130434783,83.17391304347827,40.608695652173914,383.0,29.0,35.0,38.0,39.0,321.4701697713356,172.62252714310944,70.20807240185123,78.63957022637493,492.18820750582637,27.0,36.0,41.0,42.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,29,0,45,575.3465217391305,157.30304347826086,370.5217391304348,47.52173913043478,883.0,21.0,31.0,34.0,36.0,735.9838407429194,165.3304565621233,530.76498023742,39.88840394337609,1055.7514295812834,20.0,33.0,37.0,38.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,29,1,44,678.155652173913,173.37304347826088,441.3478260869565,63.434782608695656,1056.0,15.0,30.0,34.0,37.0,816.1299529492851,228.8892609476516,508.6304179809649,78.61027402066857,1189.3472604688561,22.0,34.0,38.0,41.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,29,2,43,806.9165217391304,187.61217391304348,558.7391304347826,60.565217391304344,1194.0,17.0,28.0,30.0,34.0,904.7275446871137,295.09890362457264,498.44879854158506,111.17984252095584,1343.359150723075,17.0,34.0,36.0,39.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,29,3,42,929.8604347826086,198.07782608695652,657.4782608695652,74.30434782608695,1405.0,14.0,25.0,29.0,33.0,1025.708405526177,349.4956496984678,515.0708270435387,161.1419287841706,1557.366999965408,17.0,29.0,35.0,37.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,30,0,45,198.17391304347825,48.91304347826087,116.0,33.26086956521739,283.0,16.0,27.0,31.0,33.0,187.45026924963304,48.377479702326454,101.392582545685,37.68020700162159,294.2620905627338,13.0,23.0,32.0,33.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,30,1,44,184.37521739130435,54.98391304347826,105.04347826086956,24.34782608695652,254.0,20.0,26.0,29.0,30.0,189.3118052094871,61.65011701206278,86.81621038027343,40.845477817150886,311.66921751945546,15.0,28.0,33.0,38.0,B1 B gap-only,42
wk inc covid hosp,2025-2026,states_dc,30,2,43,164.75782608695653,60.10565217391304,76.78260869565217,27.869565217391305,251.0,17.0,25.0,28.0,31.0,173.04618301724034,75.87717077550779,58.14526615663608,39.02374608509647,301.6699176715755,19.0,35.0,40.0,40.0,B1 B gap-only,42
