candidate,seed,target,kind,age_days,n,wis,ae_median,scaled_wis,scaled_ae,baseline_ae,baseline_scaled_ae,covered_50,covered_80,covered_90,covered_95
separate,44,wk inc covid prop ed visits,revision,4,2201,0.00016165240558373907,0.0002191719932070132,0.005436009185166501,0.007390348022161227,0.00030161879549268634,0.010220541059970858,0.34683082535339715,0.6880984952120383,0.8189238486092112,0.8833105335157319
separate,44,wk inc covid prop ed visits,revision,11,2405,0.00017134186478711847,0.0002382878245398073,0.005809465013781864,0.008142357485856537,0.00017376720206812026,0.0058394677471369505,0.21526908635794745,0.6582811848143513,0.8103879849812266,0.8730913642052566
separate,44,wk inc flu hosp,reconstruction,4,782,50.30801049348922,78.1028590531389,0.011077556547829432,0.015185130752227629,,,0.23444444444444448,0.42150326797385623,0.5345098039215687,0.6083006535947713
separate,44,wk inc flu hosp,reconstruction,11,560,50.89822645196083,77.63807446710796,0.01457747820068646,0.01920822075904192,,,0.23664884135472372,0.4181818181818182,0.5322638146167559,0.5983600713012478
separate,44,wk inc flu hosp,revision,4,1818,38.962894712019825,58.218833569117464,0.014848562159604454,0.021402639132400425,220.77124938964843,0.03065193742513657,0.3533827648706541,0.6067820069204153,0.6869335969681991,0.7456978085351788
separate,44,wk inc flu hosp,revision,11,2092,24.388646482457464,37.35933866204687,0.006820284744910633,0.009476020969924882,64.90936393737793,0.009809191152453423,0.30532998565279773,0.5780798660927786,0.6878383548541367,0.7770229555236728
separate,44,wk inc flu prop ed visits,reconstruction,4,667,0.0005001978175497085,0.000632875279467905,0.008302908256732026,0.010465896524882641,,,0.22254901960784318,0.3920060331825038,0.453318250377074,0.5351432880844645
separate,44,wk inc flu prop ed visits,reconstruction,11,413,0.00046766508344083814,0.0006063244253477583,0.007610373222123318,0.009859465323025004,,,0.20800000000000002,0.42500000000000004,0.47700000000000004,0.515
separate,44,wk inc flu prop ed visits,revision,4,1888,0.0005430210458432314,0.0006664055374280532,0.009413898881990096,0.011513465262172123,0.0008036702289246023,0.013889180123806001,0.2107322915372451,0.44885817424517116,0.5516608643543628,0.6388290908414749
separate,44,wk inc flu prop ed visits,revision,11,2194,0.0004996877818324075,0.0006263825977071012,0.008640699970559995,0.010788954151007463,0.00026531834155321123,0.004672226728871465,0.14213646290829673,0.39544963640290876,0.538920488636091,0.613795089639283
separate,44,wk inc rsv hosp,reconstruction,4,416,42.69666894019992,57.051812284588394,0.02659650717834908,0.03344671570261679,,,0.1985294117647059,0.30343137254901964,0.36421568627450984,0.4225490196078432
separate,44,wk inc rsv hosp,reconstruction,11,312,27.88737982118041,42.67127714561187,0.018453124733599065,0.023703505459470958,,,0.17908496732026144,0.3006535947712418,0.3477124183006536,0.43333333333333335
separate,44,wk inc rsv hosp,revision,4,2340,39.98150610011909,50.173874194747796,0.023600249666182224,0.028750423037848073,67.75555648803712,0.03174244090914726,0.23050108932461874,0.4888888888888889,0.5773420479302832,0.6417429193899782
separate,44,wk inc rsv hosp,revision,11,2444,20.789176334462642,30.05976117385014,0.012405022842005186,0.015981381886141864,27.22019195556641,0.011949521116912366,0.3560283687943263,0.5491864831038799,0.655819774718398,0.6937004589069671
separate,44,wk inc rsv prop ed visits,reconstruction,4,510,0.00023185356453708222,0.000282110127795022,0.021817117931545196,0.026499911384571907,,,0.14,0.30400000000000005,0.388,0.4736000000000001
separate,44,wk inc rsv prop ed visits,reconstruction,11,306,0.00023229309893300104,0.0002697006931412034,0.021775047922923965,0.02539474085270048,,,0.1333333333333333,0.27066666666666667,0.30800000000000005,0.324
separate,44,wk inc rsv prop ed visits,revision,4,2201,0.00012932853567757918,0.00017668197435330644,0.010925730144421972,0.014938873469143826,0.00024230277340393515,0.02110244520008564,0.4612403100775194,0.6747378020975832,0.7406748746010031,0.7810761513907889
separate,44,wk inc rsv prop ed visits,revision,11,2405,0.00011472746343881985,0.00015785971496085289,0.01006541786599248,0.013858153647329296,9.372131316922606e-05,0.008121032547205687,0.3790154359616187,0.6129745515227367,0.7028368794326242,0.7613266583229037
