candidate,seed,target,season,kind,age_days,geography,location,wis,ae_median,scaled_wis,scaled_ae,baseline_ae,baseline_scaled_ae,covered_50,covered_80,covered_90,covered_95,n,denominator_near_zero,mae_ratio,wis_ratio
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,UT,0.0003185508903444988,0.0004392887494759634,0.006149633573597744,0.00848048121717581,,,0.375,0.375,0.5,0.75,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,VA,0.00016594405129422818,0.0002625534907565452,0.0023931942829971417,0.003786466029718787,,,0.25,0.5,0.625,0.875,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,VT,0.0004185965981504642,0.00046234582987381145,0.007207255241269354,0.007960514778094983,,,0.0,0.0,0.125,0.125,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,WA,0.0002498515362822218,0.00037267675361363217,0.004704417389908294,0.007017075126302879,,,0.375,0.5,0.5,0.625,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,WI,9.185426452345184e-05,0.00016017863163142465,0.0014243183238521475,0.002483775372932764,,,0.0,0.875,0.875,0.875,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,WV,0.0001934717680800848,0.0002607915630505886,0.0029353947118431287,0.0039567849235508275,,,0.125,0.5,0.5,0.625,8,False,,
separate,44,wk inc flu prop ed visits,2025-2026,reconstruction,11,states_dc,WY,0.002202562784359148,0.0024355391780353296,0.03962869520515824,0.0438204261108798,,,0.0,0.0,0.0,0.0,13,False,,
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,US,US,0.00033894829035926294,0.0004540153880186967,0.006085249576675071,0.008151086836332345,0.0006236843,0.011197209,0.13157894736842105,0.34210526315789475,0.42105263157894735,0.5789473684210527,38,False,0.7279570364662582,0.5434612999396243
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,AK,0.0004095236163143972,0.0006135439978459397,0.00760207249027647,0.011389345477986026,0.0012216216,0.022677219,0.40540540540540543,0.6756756756756757,0.7567567567567568,0.8108108108108109,37,False,0.5022373350369805,0.33522950336822516
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,AL,0.0009736201885714744,0.0012261378106887678,0.011601767617225018,0.01461079598932313,0.0021270271,0.025345894,0.16216216216216217,0.32432432432432434,0.4594594594594595,0.5675675675675675,37,False,0.5764561195144068,0.45773754866063726
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,AR,0.00032569563104513214,0.00046544218069332575,0.004738769263284066,0.006772037723158171,0.0004783784,0.006960256,0.24324324324324326,0.5405405405405406,0.7027027027027027,0.7567567567567568,37,False,0.9729581670168057,0.680832630413975
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,AZ,0.00010572900915790358,0.00016185869557178907,0.0016592759945676925,0.002540156672358575,0.00057297293,0.008992047,0.4864864864864865,0.8648648648648649,0.918918918918919,0.9459459459459459,37,False,0.28248925354709825,0.18452705781286535
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,CA,0.00011518422334584093,0.00019127635656528778,0.0021570088834153597,0.003581955829661348,0.00041621632,0.0077943164,0.35135135135135137,0.6216216216216216,0.8378378378378378,0.8918918918918919,37,False,0.45955995836172747,0.27674124411019274
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,CO,0.0005565149104193586,0.0007132272125139983,0.01218023439970234,0.015610138140091465,0.00025405394,0.0055603846,0.16216216216216217,0.3783783783783784,0.4594594594594595,0.5405405405405406,37,False,2.8073849401463518,2.1905383741195092
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,CT,0.0005139215364875754,0.0006819211982498953,0.008686977476679965,0.01152672863362415,0.0002783781,0.0047055124,0.13513513513513514,0.4594594594594595,0.5135135135135135,0.6486486486486487,37,False,2.4496222069086953,1.8461276927884316
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,DC,0.001637031504911534,0.0017957498273824819,0.034233201525709404,0.03755228017671198,0.002245946,0.046966676,0.2702702702702703,0.4864864864864865,0.5675675675675675,0.5945945945945946,37,False,0.7995516171705219,0.7288828138265642
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,DE,0.0005469916627628671,0.0007298293278074345,0.009018830107046334,0.01203346808137478,6.486492e-05,0.0010694966,0.1891891891891892,0.40540540540540543,0.5405405405405406,0.5405405405405406,37,False,11.251525555509856,8.432780703286687
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,FL,0.00022373290846592687,0.0003640875723716375,0.0037469936912273684,0.006097600241667523,0.0006513512,0.010908581,0.43243243243243246,0.6756756756756757,0.8378378378378378,0.972972972972973,37,False,0.5589727717917852,0.34349044976075965
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,GA,0.0005386379920818283,0.000700981862767524,0.009319000220836973,0.012127718857493584,4.3243428e-05,0.0007481565,0.08108108108108109,0.24324324324324326,0.3783783783783784,0.4594594594594595,37,False,16.210136288312643,12.455950325501092
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,HI,0.00047078928186806615,0.0007263015880173928,0.00803394920102142,0.012394228771733467,0.00028108107,0.004796607,0.1891891891891892,0.43243243243243246,0.7837837837837838,0.8378378378378378,37,False,2.5839576814168317,1.6749234770812202
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,IA,0.00023612184799609736,0.00030319937355375876,0.004092237509168459,0.005254760877670151,0.0011216219,0.019438876,0.10810810810810811,0.35135135135135137,0.43243243243243246,0.4594594594594595,37,False,0.27032225916476776,0.21051821657919004
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,ID,0.00028463698031115935,0.0004104750775228682,0.006966156510453802,0.0100458964627122,0.00040270275,0.009855677,0.1891891891891892,0.4594594594594595,0.6756756756756757,0.8378378378378378,37,False,1.0193004179424845,0.706816586146787
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,IL,0.00024176568132203448,0.0003280577496027675,0.003813940290446344,0.00517522860135203,0.0010675678,0.016841264,0.1891891891891892,0.43243243243243246,0.4864864864864865,0.6216216216216216,37,False,0.30729451973160493,0.22646399610860496
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,IN,0.0005451300622361232,0.0006794572931343086,0.007799832526337536,0.009721814044720015,0.00022432435,0.0032096787,0.10810810810810811,0.32432432432432434,0.43243243243243246,0.4864864864864865,37,False,3.0289056492569046,2.4300975819541004
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,KS,0.00023681127723305324,0.00033404510641294355,0.004212226550357674,0.005941751096865675,0.00055405404,0.00985511,0.32432432432432434,0.5675675675675675,0.6756756756756757,0.7297297297297297,37,False,0.6029106906043225,0.4274154835933245
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,KY,0.0002265680536143367,0.0003451509605715605,0.003403456254330471,0.005184783012017343,0.00050540554,0.0075920923,0.24324324324324326,0.5135135135135135,0.6756756756756757,0.7837837837837838,37,False,0.6829188359092131,0.4482896155708052
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,LA,0.00016519113987086166,0.0002546732210101107,0.0023669749150770545,0.003649137151932301,0.0009621618,0.013786532,0.43243243243243246,0.7297297297297297,0.8648648648648649,0.972972972972973,37,False,0.264688557392214,0.17168748379971185
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,MA,0.0004351250612046723,0.0005663027412673408,0.007381261997971982,0.009606500006897552,0.0013027026,0.02209845,0.10810810810810811,0.24324324324324326,0.2972972972972973,0.3783783783783784,37,False,0.43471376174868,0.33401719328445084
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,MD,0.0004405222963484291,0.0006099954747745918,0.006989088765479056,0.00967785865796022,0.00018108093,0.0028729325,0.13513513513513514,0.43243243243243246,0.5405405405405406,0.6486486486486487,37,False,3.368634470988441,2.432737051478394
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,ME,0.0014221663667908148,0.0015341705151808423,0.025895252339558097,0.0279346590878571,0.0021405404,0.038975634,0.05405405405405406,0.1891891891891892,0.21621621621621623,0.2702702702702703,37,False,0.7167211221419437,0.664395948294374
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,MI,0.0003113031644944171,0.0004057449644991524,0.004880129340241771,0.006360641752946847,0.0004162164,0.0065247966,0.24324324324324326,0.5135135135135135,0.5675675675675675,0.7027027027027027,37,False,0.9748413406844056,0.7479358237005787
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,MN,0.0006259648301528541,0.0008207529585028218,0.008787939712838479,0.011522576303041415,0.00024864858,0.0034907851,0.10810810810810811,0.40540540540540543,0.4864864864864865,0.5135135135135135,37,False,3.300855260597989,2.5174679922305407
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,MO,2.2484829415865846e-05,2.7267953555565327e-05,0.00036079652848038107,0.0004375475926301745,2.4999994e-05,0.0004011554,0.75,0.75,0.75,0.75,4,False,1.0907184078571048,0.8993933956736688
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,MS,0.0003147307042527416,0.0004411041107330773,0.004199211247653654,0.005885315026935336,0.0006324324,0.008438063,0.35135135135135137,0.5675675675675675,0.6756756756756757,0.7837837837837838,37,False,0.6974723411735623,0.4976511344896491
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,MT,0.000728222767521967,0.0008660676563473267,0.010210640368161383,0.012143406891205416,0.0015081079,0.021145655,0.16216216216216217,0.32432432432432434,0.40540540540540543,0.43243243243243246,37,False,0.574274341356431,0.4828718023522641
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,NC,0.0001287660643635657,0.00018512419223584034,0.0012825316532986178,0.001843868083623619,0.0010972972,0.010929264,0.6756756756756757,0.8648648648648649,0.972972972972973,1.0,37,False,0.16870925733907,0.11734839637585871
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,ND,0.00018810897998193873,0.0002651551260134658,0.004737068669944278,0.006677289091855776,0.000735135,0.018512594,0.24324324324324326,0.5135135135135135,0.5945945945945946,0.7027027027027027,37,False,0.3606890282695853,0.25588358866961025
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,NE,0.0004533935179937838,0.000548230522670909,0.01121151322626643,0.013556642325116181,0.00029189192,0.0072179027,0.13513513513513514,0.4594594594594595,0.5945945945945946,0.6486486486486487,37,False,1.8781969806880743,1.553292458819633
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,NH,0.0005342204502314361,0.0006874054127586754,0.007785203336888567,0.010017570294970315,0.0001918918,0.002796442,0.16216216216216217,0.2972972972972973,0.40540540540540543,0.5675675675675675,37,False,3.582255298236032,2.783967077866813
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,NJ,0.00024458983663304575,0.0003707249746406199,0.003817543351637707,0.005786252943733906,0.00058918964,0.0091960365,0.2972972972972973,0.6486486486486487,0.8108108108108109,0.8648648648648649,37,False,0.6292116277445555,0.41512921913837286
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,NM,0.0006007856494223439,0.0007259146942807412,0.009459702617331584,0.011429928694284813,0.0013810808,0.021745881,0.24324324324324326,0.40540540540540543,0.4594594594594595,0.4864864864864865,37,False,0.5256134747984635,0.4350112145268189
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,NV,0.0001412011950694574,0.00022250990779768372,0.0036103606308147294,0.005689335778523733,0.0006702701,0.017138077,0.35135135135135137,0.7837837837837838,0.8648648648648649,0.9459459459459459,37,False,0.3319705007921395,0.2106631201441912
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,NY,0.00021284102451014656,0.0002826411690802087,0.004436963118202837,0.005892042879331441,0.00072972977,0.015212218,0.32432432432432434,0.7837837837837838,0.7837837837837838,0.8378378378378378,37,False,0.38732306181747667,0.29167101721916533
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,OH,0.0005049156405081065,0.0006203585565074447,0.007900417761909077,0.009706753693848,0.0002999998,0.0046940986,0.13513513513513514,0.3783783783783784,0.4864864864864865,0.5405405405405406,37,False,2.0678631610704925,1.6830531980298327
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,OK,0.0004904753086413641,0.0006025866569944884,0.008565761558156013,0.010523697179046599,3.513508e-05,0.00061360624,0.10810810810810811,0.35135135135135137,0.5135135135135135,0.5675675675675675,37,False,17.150570672875673,13.959704129710198
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,OR,0.00023493151418714522,0.00038363123894669116,0.004230713347104997,0.006908540170073959,0.00028108136,0.005061793,0.24324324324324326,0.5945945945945946,0.8108108108108109,0.9459459459459459,37,False,1.3648405519968043,0.8358132105847214
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,PA,0.0003740545859954076,0.00047604024262368883,0.007023183988977195,0.008938048978082997,0.00030270277,0.005683495,0.10810810810810811,0.2972972972972973,0.3783783783783784,0.5135135135135135,37,False,1.5726325917987358,1.235715765973959
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,RI,0.00043549198436037255,0.0005379996026120451,0.010673829583033983,0.013186272722000328,0.000910811,0.022323815,0.24324324324324326,0.5945945945945946,0.5945945945945946,0.6216216216216216,37,False,0.5906819272202726,0.4781364955699811
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,SC,0.0004925386230559111,0.0006700114935409982,0.005012098572054278,0.006818071706136203,0.00029459462,0.0029978103,0.13513513513513514,0.32432432432432434,0.4594594594594595,0.5405405405405406,37,False,2.274350760479558,1.6719199636300268
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,SD,0.0008861627943515786,0.000987347080907155,0.015047763534841883,0.016765954850517812,0.0015837839,0.026893938,0.10810810810810811,0.3783783783783784,0.43243243243243246,0.4864864864864865,37,False,0.623410232171074,0.5595225468844367
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,TN,0.00038499378028025326,0.0004772998162897656,0.005692649788154333,0.007057518425648704,0.0011486488,0.016984314,0.1891891891891892,0.4594594594594595,0.5675675675675675,0.6216216216216216,37,False,0.415531552594028,0.3351710136879179
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,TX,0.0004437053057550618,0.0006383674854815409,0.006667247864995883,0.009592299662535735,0.00036756747,0.0055231783,0.1891891891891892,0.40540540540540543,0.5945945945945946,0.6486486486486487,37,False,1.736735545793719,1.2071397649283455
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,UT,0.00029801438546395604,0.00044186085909353316,0.005753175790161132,0.008530135863069516,0.00046756782,0.009026409,0.1891891891891892,0.5135135135135135,0.6216216216216216,0.7027027027027027,37,False,0.9450198221876029,0.6373714615461791
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,VA,0.00037070634923700227,0.0005440756936582762,0.005346213430041726,0.007846493016324108,0.00027837857,0.0040146904,0.16216216216216217,0.3783783783783784,0.5135135135135135,0.5135135135135135,37,False,1.9544452869636364,1.3316626446628503
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,VT,0.0020088765806678447,0.002134825042614122,0.03458816036502357,0.03675669856266518,0.002656757,0.045743145,0.05405405405405406,0.35135135135135137,0.35135135135135137,0.35135135135135137,37,False,0.8035454965459967,0.7561386517818475
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,WA,0.00014511845743811125,0.00024199335068162228,0.0027324138363406755,0.004556456782810687,0.00053243246,0.010025092,0.5135135135135135,0.7567567567567568,0.8648648648648649,0.8918918918918919,37,False,0.45450525499918093,0.2725574951428016
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,WI,0.0005783002388044373,0.0007051710669435812,0.008967287812825863,0.010934582921206408,0.00028918908,0.0044842483,0.13513513513513514,0.35135135135135137,0.5405405405405406,0.5945945945945946,37,False,2.4384429592049788,1.9997305784697776
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,WV,0.0003847914416679566,0.0004784846814062975,0.005838137389466909,0.007259671100522535,0.0010918919,0.016566416,0.13513513513513514,0.2972972972972973,0.43243243243243246,0.5675675675675675,37,False,0.4382161654790191,0.35240800098612374
separate,44,wk inc flu prop ed visits,2025-2026,revision,4,states_dc,WY,0.007104899733607842,0.007170075158876099,0.1278319546692407,0.1290045964123789,0.007127273,0.1282345,0.06060606060606061,0.15151515151515152,0.21212121212121213,0.24242424242424243,33,False,1.0060054193278702,0.9968609083466016
