label,target,season,geography,horizon,wis_mean,wis_std,wis_ratio_mean,wis_ratio_std,bias_mean,bias_std,interval_coverage_50_mean,interval_coverage_50_std,interval_coverage_95_mean,interval_coverage_95_std,dispersion_mean,dispersion_std,underprediction_mean,underprediction_std,overprediction_mean,overprediction_std
conv_h12,wk inc flu hosp,2025-2026,states_dc,all,57.01309407096172,8.054505267436197,0.9546971939500755,0.1348745179117364,0.08909313725490194,0.14039663943488656,0.34179505135387483,0.08182090879524881,0.7512254901960785,0.11336267604851825,12.002006302521009,4.006802386569057,21.972117180205416,11.869526536916757,23.03897058823529,5.0613775672904575
conv_h12,wk inc flu prop ed visits,2025-2026,US,0,0.0024660378802819666,0.0004127779690018694,1.041136732580797,0.17427076419394633,0.10892857142857143,0.14161288494933452,0.4880952380952381,0.1486904285332952,0.9285714285714287,0.06185895741317427,0.0007761395763046,0.0002592964061430753,0.0007160719104465333,0.0005022751476001591,0.0009738263935306666,0.00017805713402141053
conv_h12,wk inc flu prop ed visits,2025-2026,US,1,0.004784960168374299,0.0006251610433581524,1.0556850631341754,0.13792657667007854,0.17678571428571424,0.11140338543201588,0.369047619047619,0.07434521426664757,0.8571428571428572,0.09449111825230685,0.0009777966426820334,0.0002816101005579117,0.0018775496759442332,0.0007156219647908694,0.0019296138497479,0.00020711395071072662
conv_h12,wk inc flu prop ed visits,2025-2026,US,2,0.006602149355155701,0.0006176967526684629,1.0952869982361018,0.10247499498357196,0.2529761904761904,0.11534571666837698,0.3095238095238095,0.11480536620229712,0.75,0.1287696884094282,0.0011621319768173666,0.0002869751419080937,0.002794456667389133,0.0007426592787432275,0.0026455607109490665,0.00017642406448613982
conv_h12,wk inc flu prop ed visits,2025-2026,US,3,0.007992589587187732,0.0006009608915937375,1.2017029356284323,0.09035575513394885,0.3773809523809523,0.0732433159635289,0.26190476190476186,0.05455447255899812,0.6428571428571429,0.09449111825230679,0.0013096151109229664,0.00027625423165387043,0.0037624073795796335,0.0006964335547302992,0.0029205670966850005,0.00019968785412122623
conv_h12,wk inc flu prop ed visits,2025-2026,US,all,0.005461434247749933,0.0005341600301788864,1.115716995315984,0.10912361054874875,0.22901785714285708,0.10594193032997286,0.35714285714285715,0.09278843611976127,0.7946428571428572,0.09449111825230685,0.0010564208266817332,0.0002755409571917089,0.0022876214083399,0.0006501644609120344,0.0021173920127281667,0.00016612859277049947
conv_h12,wk inc flu prop ed visits,2025-2026,states_dc,0,0.0030226330886457997,0.00030389018450178567,0.9519069772350761,0.09570304382199026,0.06282679738562087,0.10127520328642743,0.42366946778711484,0.09422086093905944,0.8534080298786181,0.09612306471313863,0.0008744879384920667,0.00024298500674546763,0.0011307772192239334,0.0004561583775320909,0.0010173679309297334,0.00010020625999380292
conv_h12,wk inc flu prop ed visits,2025-2026,states_dc,1,0.005781915194470633,0.0005580496142261076,1.0558872117141274,0.10191042783311928,0.11476423902894489,0.06599449336886856,0.3165266106442577,0.06961714201058489,0.7210550887021475,0.10048551930218876,0.0010681055412128666,0.0002485780687967239,0.0026149188252073668,0.0006112923206030985,0.0020988908280502,0.00019195257786922633
conv_h12,wk inc flu prop ed visits,2025-2026,states_dc,2,0.0080070681325674,0.0005360078201393512,1.0991691409844344,0.07358039740253712,0.1909880952380952,0.04989064998356215,0.2614285714285714,0.05508342467085168,0.6302380952380952,0.08757018565108786,0.0012340858780263667,0.00023990623264946387,0.0038749702331893,0.0005894733641869832,0.002898012021351633,0.00017420711807472074
conv_h12,wk inc flu prop ed visits,2025-2026,states_dc,3,0.009687551389996933,0.00048645883696836473,1.1870538305264953,0.05960771742723598,0.27119047619047615,0.039239783756434,0.22761904761904758,0.03465819493554845,0.5495238095238095,0.07387362807639858,0.0013513378605923667,0.00022265439815792812,0.0049737886754588,0.0004984580176864429,0.0033624248539455997,0.0001845402006539874
conv_h12,wk inc flu prop ed visits,2025-2026,states_dc,all,0.006602786824589867,0.0004523152808652642,1.099108162299584,0.07529296800562904,0.15923797736916545,0.06251862285045429,0.3079325789721829,0.06258199182982666,0.6895332390381895,0.08904170727553257,0.0011304131405737332,0.00023820328020863143,0.0031359823945465333,0.0005278832819590437,0.0023363912894695,0.00015714410228022106
conv_h12,wk inc rsv hosp,2025-2026,US,0,286.8722988505747,68.11160601017839,0.7950586882062768,0.18876944320888264,-0.24885057471264369,0.33221025628313566,0.47126436781609193,0.2295975213268756,0.896551724137931,0.09123280382981344,95.39413793103449,22.418370914474988,146.49655172413796,79.78442178503235,44.98160919540231,27.593628599345845
conv_h12,wk inc rsv hosp,2025-2026,US,1,461.12620689655165,93.16944014563532,0.9750446828958829,0.19700543118940056,-0.39540229885057476,0.1807002936238213,0.40229885057471265,0.18991622576848627,0.8850574712643678,0.1435631723769747,137.53310344827582,37.74848891464241,267.51724137931035,109.82692664772452,56.07586206896553,38.29336102010909
conv_h12,wk inc rsv hosp,2025-2026,US,2,604.6943678160919,110.42134792173543,0.8247679607231699,0.150608298659417,-0.42126436781609194,0.1702042325468229,0.41379310344827586,0.209750432079249,0.9310344827586207,0.09123280382981354,182.70586206896553,51.438527403366365,373.8091954022989,136.06330909705792,48.17931034482757,36.51316378523791
conv_h12,wk inc rsv hosp,2025-2026,US,3,717.7704597701149,115.17528781894826,0.7815456872061316,0.1254088242868808,-0.42126436781609194,0.18537756994941101,0.4827586206896552,0.18246560765962702,0.9540229885057472,0.052673283850067164,227.34977011494254,63.14438447247899,459.49425287356325,147.29855472858117,30.926436781609198,27.917941872543754
conv_h12,wk inc rsv hosp,2025-2026,US,all,517.6158333333334,95.60787565820124,0.8330788454049557,0.15387647273467905,-0.3716954022988505,0.21548548616627405,0.44252873563218387,0.19588766628912954,0.9166666666666666,0.08635045517998116,160.7457183908046,43.65821925927243,311.82931034482755,115.63617782201294,45.04080459770114,32.57007858183326
conv_h12,wk inc rsv hosp,2025-2026,states_dc,0,9.810137480279467,1.0921939157805303,0.9788124872524332,0.10897431819035637,-0.25113815641199005,0.10998726070229212,0.3504620238900158,0.0597309925124967,0.6925850800090151,0.06423377577401346,2.2358755916159567,0.5236096662025455,6.00937570430471,1.5565841940630578,1.564886184358801,0.648162547549364
conv_h12,wk inc rsv hosp,2025-2026,states_dc,1,13.018776200135227,1.4785616412140297,1.0224272437406865,0.11611857215207856,-0.3257493802118548,0.09265781564718481,0.36353391931485235,0.07400588847229012,0.7505070993914806,0.08317529350099787,3.105771917962587,0.7894139918774231,8.427000225377506,1.9476117244757758,1.4860040567951316,0.6844885015654553
conv_h12,wk inc rsv hosp,2025-2026,states_dc,2,15.735127338291639,1.630981552581251,0.9476411187099322,0.09822514618754676,-0.3592066711742168,0.08186157294511608,0.38494478251070546,0.07544055481903145,0.7946810908271355,0.08930667266334673,4.014279918864097,1.0270667706663743,10.438178949740815,2.3013133621484525,1.2826684696867252,0.6063437082210774
conv_h12,wk inc rsv hosp,2025-2026,states_dc,3,17.892420554428668,1.6495360365150646,0.9060715633912544,0.08353244833078112,-0.3691345503718728,0.08345926215539905,0.4041018706333108,0.08872892349770793,0.8370520622041919,0.08042567217438808,4.888363759296823,1.234406123316015,11.888257831868378,2.55857155900712,1.1157989632634662,0.5052775989968304
conv_h12,wk inc rsv hosp,2025-2026,states_dc,all,14.114115393283752,1.4325261177760775,0.9551494334564236,0.09694383754694606,-0.32630718954248367,0.09180948912871058,0.3757606490872211,0.0743567115427865,0.7687063331079558,0.07748068891354008,3.561072796934866,0.8934102689910836,9.190703177822854,2.0222691430062096,1.3623394185260311,0.6090029377138099
conv_h12,wk inc rsv prop ed visits,2025-2026,US,0,0.00020538135031763333,3.051056033990161e-05,1.1431754427206926,0.16982517288100313,0.11839080459770117,0.1500132112031258,0.7701149425287356,0.019908629972056092,1.0,0.0,0.00012183233862643333,1.498145454620055e-05,3.802461780104481e-05,1.3588679231071793e-05,4.552439389015816e-05,2.8116561453583986e-05
conv_h12,wk inc rsv prop ed visits,2025-2026,US,1,0.0002957968417399333,2.529150275919306e-05,0.962857315930226,0.08232714155887234,0.15747126436781603,0.15963257951908175,0.5402298850574713,0.08677970615253738,1.0,0.0,0.00016030672164433333,2.116124144288996e-05,6.197561459856574e-05,2.6023597930092864e-05,7.351450549703379e-05,3.0112667115841327e-05
conv_h12,wk inc rsv prop ed visits,2025-2026,US,2,0.0003726167655552,1.8690806518149855e-05,0.6930972740509347,0.03476640947234395,0.17592592592592585,0.1636768873628471,0.4444444444444444,0.07407407407407411,1.0,0.0,0.00019589272868153333,2.8108076646560107e-05,9.154962964814e-05,3.0189434630470393e-05,8.517440722550372e-05,2.573529656760441e-05
conv_h12,wk inc rsv prop ed visits,2025-2026,US,3,0.00044229808275013334,5.793206763006462e-06,0.695546619217898,0.009110248349664184,0.23461538461538456,0.14101544252168197,0.4102564102564103,0.1236365482178584,0.923076923076923,0.13323467750529824,0.00022302760895223333,3.4078643702894964e-05,0.0001046908131155354,3.516285966587976e-05,0.00011457966068227975,3.0341225011543577e-05
conv_h12,wk inc rsv prop ed visits,2025-2026,US,all,0.00032517630983033336,1.9354382287969386e-05,0.7991179752403026,0.047563227450574244,0.16981981981981978,0.15331403844257963,0.5465465465465466,0.06997705824463096,0.981981981981982,0.031208122658898642,0.00017360229058570003,2.3375581860359105e-05,7.291718811796353e-05,2.582755317858636e-05,7.865683112664305e-05,2.5755477287806008e-05
conv_h12,wk inc rsv prop ed visits,2025-2026,states_dc,0,0.00043443232718983334,1.960912464355175e-05,1.0842984461576457,0.048942360065677364,-0.07804030576789438,0.0859186225223592,0.4706972434561038,0.0022338778691204358,0.8793143386611072,0.002893211952002974,0.000148536431667,1.7068822033602893e-05,0.00020119535852633334,2.3050791933324095e-05,8.470053699639821e-05,2.5574913480323453e-05
conv_h12,wk inc rsv prop ed visits,2025-2026,states_dc,1,0.0005657666965845,2.087722275678914e-05,0.9839979120525767,0.036310273697870474,-0.047324530924252935,0.09067841202655678,0.47394023627519105,0.029978672147495486,0.8918230252490155,0.008633145774187726,0.00018354327831139998,2.0791299223032133e-05,0.00028308817404013335,3.302209247509073e-05,9.913524423284894e-05,2.645201608670559e-05
conv_h12,wk inc rsv prop ed visits,2025-2026,states_dc,2,0.0006832155394824001,6.824371351434866e-06,0.7167261750869233,0.00715909591250693,-0.026102292768959395,0.0843333553653262,0.43915343915343913,0.038034000379165926,0.854875283446712,0.03728303085453824,0.00021387191584753334,2.48004744383925e-05,0.0003579974794509333,4.1068968396044093e-05,0.00011134614418388956,2.3659475262934966e-05
conv_h12,wk inc rsv prop ed visits,2025-2026,states_dc,3,0.0008181904479224999,2.658398389702462e-05,0.7118645139153883,0.023129327435748664,0.059654631083202465,0.07459257639664649,0.3704866562009419,0.056269088596617764,0.7880690737833594,0.076428906375098,0.00023613912408786665,2.8202151105333756e-05,0.0004259667707424333,4.707223957915172e-05,0.0001560845530921,3.8873476095494936e-05
conv_h12,wk inc rsv prop ed visits,2025-2026,states_dc,all,0.0006183662437625001,8.330632460129893e-06,0.8198750375387039,0.011045359719817837,-0.0253759512937595,0.08101129444103593,0.44060882800608825,0.028233410034913697,0.8554642313546422,0.028094823358515014,0.0001939098614453333,2.1542698641104134e-05,0.0003129125725301333,3.502989946507927e-05,0.00011154380978694233,2.510507207883118e-05
conv_h26,wk inc covid hosp,2024-2025,US,0,558.8838095238095,25.52315621249884,0.9571780408368779,0.04371249308558195,-0.4280952380952381,0.2610431715539903,0.3619047619047619,0.16246402008792363,0.7904761904761904,0.06598288790738582,217.2057142857143,27.77252287526548,243.11428571428573,102.6314815050351,98.56380952380952,61.57739906971125
conv_h26,wk inc covid hosp,2024-2025,US,1,714.5075490196078,11.83871420417235,0.9139777033705393,0.0151437459744638,-0.42205882352941176,0.2503501008795096,0.4509803921568627,0.0945455956960094,0.8137254901960783,0.06122547057253333,296.81735294117647,31.486891004095757,305.2686274509804,125.13984320573041,112.42156862745095,97.02342497682186
conv_h26,wk inc covid hosp,2024-2025,US,2,876.1128282828284,10.21073457600258,0.9783021142505968,0.011401708662723001,-0.5126262626262627,0.2093396266300882,0.4646464646464646,0.12616157572522022,0.8383838383838383,0.06998185081086372,386.6320202020202,33.54325930422587,390.2181818181818,135.20687560285043,99.26262626262627,103.59665823367064
conv_h26,wk inc covid hosp,2024-2025,US,3,1111.5426041666667,68.86345917469737,1.161257695497966,0.07194346092130245,-0.5447916666666667,0.1383702338459516,0.4895833333333333,0.047735163489123336,0.84375,0.03125,478.56968750000004,32.96622846399971,535.7833333333333,162.7715911097383,97.18958333333335,93.56616754112211
conv_h26,wk inc covid hosp,2024-2025,US,all,808.4722139303482,15.022582206991355,1.0106021148598956,0.018778447901426666,-0.4752487562189054,0.21623555535713562,0.44029850746268656,0.10340601836232101,0.8208955223880596,0.05381419814125357,341.5453482587065,31.367844637667005,365.00298507462685,129.28585175330528,101.92388059701493,87.99208742449835
conv_h26,wk inc covid hosp,2024-2025,states_dc,0,16.6873370681606,0.5382693035969974,0.9052151225781202,0.029198757815305742,-0.23565826330532205,0.10447527033358602,0.3632119514472456,0.031097904146653397,0.7021475256769375,0.054719680636984604,4.865376283846872,0.6260937337759371,7.962987861811392,2.329998660464109,3.858972922502334,1.2326995107521896
conv_h26,wk inc covid hosp,2024-2025,states_dc,1,20.225519031141868,0.2730212076881889,0.9051904382214523,0.012219028161922432,-0.2606401384083044,0.1030437725164543,0.4042675893886966,0.02568101969805341,0.7762399077277969,0.04665224548133034,6.564042675893887,0.6662051093825092,9.870203767781621,2.525707045865669,3.7912725874663593,1.7542668313610161
conv_h26,wk inc covid hosp,2024-2025,states_dc,2,24.41094870271341,0.6142619564843431,0.9364994547769525,0.02356549081084524,-0.32025153495741726,0.10019486091830154,0.4450386215092097,0.03559611598514595,0.817191523073876,0.03435110912962875,8.39106357694593,0.6520319365258427,12.530243612596555,2.71446240023384,3.489641513170925,1.8544775502528839
conv_h26,wk inc covid hosp,2024-2025,states_dc,3,29.16520424836601,1.2713930805504894,0.9970071772431647,0.04346234010952113,-0.39534313725490194,0.0843312521415799,0.4548611111111111,0.0418928286351581,0.8408905228758169,0.041821068687588434,10.175294117647057,0.59732751257476,15.903921568627451,2.909627517168311,3.085988562091503,1.7678527834670625
conv_h26,wk inc covid hosp,2024-2025,states_dc,all,22.46695737001268,0.6033838544688241,0.940457441727511,0.025257395863973905,-0.3009633206516437,0.09803765885455698,0.41566676421812504,0.03272313470764674,0.7824114720515071,0.04404448346502782,7.432687542678763,0.6334731081733406,11.468022631938346,2.5976219022496716,3.566247195395571,1.6407111511035006
conv_h26,wk inc covid hosp,2025-2026,US,0,319.17777777777775,49.63070036197103,1.04807868375147,0.1629714934141,0.18481481481481485,0.31519214859348793,0.35555555555555546,0.16777409856157224,0.9407407407407408,0.025660011963983324,95.61333333333333,25.32550745887203,88.94962962962963,33.45526095544179,134.61481481481482,66.28030358727547
conv_h26,wk inc covid hosp,2025-2026,US,1,548.4874242424243,61.23958141797372,1.099717333358216,0.12278536607464904,0.14431818181818182,0.21530717533808788,0.3409090909090909,0.1715871462561534,0.8787878787878788,0.0730579603105527,141.27681818181816,32.21050236736868,180.67878787878792,59.309492281216265,226.53181818181818,61.46716636808883
conv_h26,wk inc covid hosp,2025-2026,US,2,723.3269767441861,48.790354627233135,1.0159344452462096,0.06852751722975521,0.062015503875969026,0.221163687344835,0.44961240310077516,0.11705169667086437,0.868217054263566,0.09398725312389251,201.66961240310079,39.76502822971424,234.72248062015504,78.31619086023223,286.93488372093026,57.468068966898535
conv_h26,wk inc covid hosp,2025-2026,US,3,856.1628571428572,33.63818174047141,0.9789433950775228,0.03846216355045314,0.022619047619047636,0.23550074502436186,0.5476190476190476,0.04761904761904756,0.9206349206349206,0.0363696483726654,273.1057142857143,48.32803631365791,255.05079365079368,89.90003346289072,328.00634920634917,74.75562611386856
conv_h26,wk inc covid hosp,2025-2026,US,all,606.6571647509578,46.87513297221056,1.0248703483664594,0.07918959282163106,0.10507662835249039,0.2445546366714874,0.421455938697318,0.12290432898349002,0.9022988505747126,0.05660263104480528,176.21272030651338,35.97447539628747,188.26321839080458,63.42105122438966,242.18122605363988,59.05599267882968
conv_h26,wk inc covid hosp,2025-2026,states_dc,0,9.630305010893247,0.7006489697735897,1.0708308384789733,0.07790786718939988,0.06912854030501092,0.13247102687386736,0.31517792302106024,0.059237361924628876,0.7057371096586783,0.07328729065306065,2.3003122730573713,0.588036198314048,3.334320987654321,0.9583384707176856,3.995671750181554,1.204132811521997
conv_h26,wk inc covid hosp,2025-2026,states_dc,1,13.765736779560308,0.788997821497431,1.129573282796655,0.06474269220893306,0.05948455139631607,0.1179511906039768,0.3324420677361854,0.04561155644179672,0.7654486036838978,0.05166714660821973,3.338107546048722,0.7239086288621815,5.045068330362448,1.354529000025712,5.382560903149138,1.0784974948178785
conv_h26,wk inc covid hosp,2025-2026,states_dc,2,17.329249126006992,0.6941678127732013,1.0521555382799255,0.04214680644234455,0.04166286669706643,0.1249992474547354,0.3982368141054871,0.041606595801004724,0.8147134822921416,0.03352839604685242,4.642792217662259,0.8733105916153818,6.293722450220398,1.7238178199749863,6.392734458124335,1.2262023109069626
conv_h26,wk inc covid hosp,2025-2026,states_dc,3,20.209657640834113,0.5581984872974997,1.0293514672879984,0.028431081918808263,0.028765950824774362,0.13712639823232922,0.4340180516651105,0.023760652381349508,0.8605664488017429,0.02250762852382778,6.100569561157797,1.0366592721876517,7.097012138188609,1.9341773835574696,7.012075941487708,1.5838863939056258
conv_h26,wk inc covid hosp,2025-2026,states_dc,all,15.132295845541284,0.6250612002130552,1.064390487252984,0.043966176860977715,0.0501596424010217,0.12658375555326917,0.3687551649012095,0.042275908477000114,0.7851401096837202,0.04515351786535965,4.058935466907069,0.799967571983497,5.406505897378108,1.4573935711023862,5.666854481256103,1.1672364414267669
conv_h26,wk inc covid prop ed visits,2025-2026,US,0,0.00023293002621673333,4.682809511104108e-05,1.7773299848943769,0.357313219459638,0.5114942528735632,0.16823675822269338,0.44827586206896547,0.11945177983233635,1.0,0.0,9.836816056890629e-05,1.1722438936682754e-05,6.944851700176551e-06,4.289829263943423e-06,0.00012761701394764483,4.9072831961603105e-05
conv_h26,wk inc covid prop ed visits,2025-2026,US,1,0.0003759423732974333,4.4971745372995246e-05,2.056398766240202,0.24599472756836158,0.4511904761904762,0.06352057891406714,0.2738095238095238,0.08987898137227086,0.9880952380952381,0.02061965247105799,0.0001355595565019,8.374276593355897e-06,2.482641033673263e-05,7.337272759545833e-06,0.0002155564064587,5.07746181164992e-05
conv_h26,wk inc covid prop ed visits,2025-2026,US,2,0.0005059852229983334,4.461194263855116e-05,2.0326199776508873,0.1792129922522047,0.46728395061728395,0.05355449685615804,0.2098765432098765,0.11315001715940347,0.9629629629629629,0.037037037037036966,0.0001743682281648667,6.318374352243946e-06,4.600244744807111e-05,6.453357426580112e-06,0.0002856145473854,5.248023316152331e-05
conv_h26,wk inc covid prop ed visits,2025-2026,US,3,0.0006125396243780334,4.944111974049952e-05,1.90346115934375,0.15363781762855144,0.48589743589743595,0.09974696784207716,0.19230769230769226,0.167649959366949,0.9102564102564102,0.044411559168432764,0.00020817900995070003,8.665598223181923e-06,6.382919356895641e-05,5.405705531815758e-06,0.0003405314208583,5.915602617465755e-05
conv_h26,wk inc covid prop ed visits,2025-2026,US,all,0.00042608171334,4.583510463177263e-05,1.9522619129980974,0.21001166266781596,0.4792424242424241,0.09632324768235934,0.28484848484848485,0.11689273649688427,0.9666666666666667,0.018924236358783042,0.00015244491507019999,7.713310022092891e-06,3.452877547840382e-05,5.716566571421061e-06,0.0002391080227913,5.199835313822427e-05
conv_h26,wk inc covid prop ed visits,2025-2026,states_dc,0,0.0003630074715948333,2.846461274012697e-05,1.2584605251048233,0.09868003911457586,0.3492330586080586,0.08781277479020184,0.38530219780219777,0.04107694108325736,0.8264652014652015,0.025050642061896108,0.0001305607421415,1.1282998046398721e-05,4.32003517822068e-05,8.864938506787706e-06,0.00018924637767106666,3.2753851378150755e-05
conv_h26,wk inc covid prop ed visits,2025-2026,states_dc,1,0.0005018100484156333,2.961981603941655e-05,1.3055461404788062,0.07706110436417993,0.38149466192170817,0.06259806708324327,0.356820877817319,0.02382304683991396,0.8109134045077105,0.028383618223891186,0.00017097220346173336,7.681369315107896e-06,5.0952928440617514e-05,7.187051938123018e-06,0.0002798849165132,3.459410213853846e-05
conv_h26,wk inc covid prop ed visits,2025-2026,states_dc,2,0.0006264210013295333,3.34351950959867e-05,1.3645503430040309,0.0728328182480704,0.3991497874468617,0.04732518663899408,0.3425856464116029,0.02255974155793256,0.7786946736684172,0.03188958935758782,0.00020675941598976666,7.626671098569722e-06,6.224016749403408e-05,5.9176890740404866e-06,0.0003574214178456334,4.093786213243669e-05
conv_h26,wk inc covid prop ed visits,2025-2026,states_dc,3,0.0007495596645353333,4.0961665893621855e-05,1.382747528309179,0.07556388763919712,0.4065392615704628,0.04443022961302145,0.32683307332293293,0.031424706830707784,0.7451898075923037,0.038972948423572996,0.0002357475756308,9.626599469635967e-06,7.205110153431022e-05,5.137150862956559e-06,0.0004417609873702,5.106475078137339e-05
conv_h26,wk inc covid prop ed visits,2025-2026,states_dc,all,0.0005532389849109666,3.2711281856831215e-05,1.3364173769446879,0.07901815795326633,0.3830776722668614,0.061273782709291666,0.3539079620160701,0.028131609496061447,0.7918188458728999,0.02943503062445493,0.00018410355732193334,7.854544016464797e-06,5.6578566853632914e-05,6.814392164603357e-06,0.0003125568607353667,3.917152881881574e-05
conv_h26,wk inc flu hosp,2023-2024,US,0,792.9705555555555,111.26566730244889,1.2035694072481025,0.16887884714515194,0.2083333333333333,0.11898879499067695,0.31111111111111106,0.050917507721731536,0.7444444444444445,0.10183501544346316,175.22388888888892,52.930654720569514,311.3533333333333,108.91273591478839,306.3933333333334,84.8711103837918
conv_h26,wk inc flu hosp,2023-2024,US,1,1366.002888888889,153.02079438296167,1.1619493191779184,0.13016254160192253,0.17388888888888887,0.11513679464654854,0.25555555555555554,0.08388704928078611,0.6888888888888888,0.10715167512214396,267.03177777777773,81.3737365918877,599.4799999999999,226.51496531379797,499.49111111111114,122.52631124843404
conv_h26,wk inc flu hosp,2023-2024,US,2,1783.701222222222,166.2910315361909,1.1129575782499879,0.10375889270997755,0.046111111111111096,0.1680305307355162,0.27777777777777773,0.07698003589195007,0.7333333333333334,0.08819171036881977,395.4456666666667,128.14846410446484,831.3933333333333,336.1866061182885,556.8622222222222,160.25196193402348
conv_h26,wk inc flu hosp,2023-2024,US,3,2133.2376666666664,177.25922780900405,1.1057096542898945,0.09187782616207375,-0.011111111111111164,0.1693560789622902,0.27777777777777773,0.10183501544346309,0.7888888888888889,0.07698003589195013,546.831,192.94854634533468,1073.191111111111,462.83607995023885,513.2155555555555,202.1616253653753
conv_h26,wk inc flu hosp,2023-2024,US,all,1518.9780833333334,151.08971356934018,1.1322090403859215,0.11261857000407223,0.10430555555555554,0.12486265602801484,0.2805555555555555,0.053575837561072,0.7388888888888889,0.09292071490932079,346.13308333333333,113.84601205048256,703.8544444444443,283.41937423157003,468.9905555555556,137.73221958582187
conv_h26,wk inc flu hosp,2023-2024,states_dc,0,21.83087145969499,1.288001913618848,1.1674468718434698,0.06887832250576281,0.08624183006535951,0.11551247514911707,0.3052287581699346,0.04460275534202043,0.6840958605664488,0.07920191572680928,4.472309368191721,1.1545012696816315,9.8881045751634,1.4828410396283283,7.470457516339869,1.3234345031734072
conv_h26,wk inc flu hosp,2023-2024,states_dc,1,33.39495860566449,2.009965165988681,1.1477210818551822,0.06907867208460831,0.0803159041394335,0.10868796308413639,0.2954248366013072,0.03977273212711476,0.6917211328976035,0.06886151597819878,6.563934640522876,1.779029639122283,16.19372549019608,3.8111592241704035,10.637298474945533,1.864068743491486
conv_h26,wk inc flu hosp,2023-2024,states_dc,2,42.46355366492147,1.7055542810164763,1.1139999581631217,0.04474395649243171,0.0475021815008726,0.10905507070626537,0.30780977312390917,0.039621725420968854,0.7164048865619547,0.05535555777645305,9.238466404886562,2.7182971112856125,21.68062827225131,6.105822593760503,11.544458987783594,2.663926143901121
conv_h26,wk inc flu hosp,2023-2024,states_dc,3,49.62096111839232,0.9480119887339082,1.1153336996385617,0.02130852959848027,0.0038444735692442036,0.12279535652609343,0.3239405854084753,0.0416228060820067,0.753385757972914,0.051791446963192406,12.15219746614242,3.90502641991952,26.8393621668851,8.073855340727519,10.629401485364786,3.721708660273771
conv_h26,wk inc flu hosp,2023-2024,states_dc,all,36.81737269654346,1.4118579646690643,1.1296620158228479,0.04331982967848614,0.05451150365281873,0.1106934978942227,0.3080907207501908,0.04035380957175022,0.7113728055828155,0.06331030976800799,8.103710064333224,2.382189589723804,18.644106422418492,4.847453808857095,10.069556209791735,2.286171374424861
conv_h26,wk inc flu hosp,2024-2025,US,0,2843.7449382716045,673.8356293951032,1.238341738548744,0.2934295455162662,-0.004938271604938242,0.27149899729592586,0.34567901234567894,0.11905741680238215,0.839506172839506,0.08553337321327789,664.2214814814815,50.14290223806333,1728.9654320987654,826.5651531104696,450.558024691358,255.88526335416222
conv_h26,wk inc flu hosp,2024-2025,US,1,3739.896790123457,736.8669201680216,1.1611287491744735,0.22877566236112562,0.0617283950617284,0.252629065829116,0.35802469135802467,0.11315001715940341,0.8518518518518517,0.03703703703703706,924.7782716049383,154.76558343405554,2153.456790123457,1085.6418272284338,661.6617283950618,530.7041889837002
conv_h26,wk inc flu hosp,2024-2025,US,2,4843.462469135802,852.2352020242524,1.107400191976992,0.19485346120573918,-0.03765432098765429,0.2929225362689418,0.345679012345679,0.1670092501045517,0.9012345679012346,0.09320783253420684,1257.9044444444446,347.0620811167771,2598.4320987654323,1386.709183036346,987.1259259259259,969.0504917047672
conv_h26,wk inc flu hosp,2024-2025,US,3,5797.780864197531,1016.4320074200066,0.9922783954493742,0.1739602694600476,-0.1123456790123457,0.34084807756518304,0.43209876543209874,0.1541974814419358,0.9012345679012346,0.08553337321327789,1602.8722222222223,616.2941647173118,3020.5382716049376,1487.9878895758736,1174.3703703703702,1349.2210464388827
conv_h26,wk inc flu hosp,2024-2025,US,all,4306.221265432099,713.1077927658735,1.094759133414987,0.1812914899442601,-0.023302469135802462,0.28849106531141927,0.3703703703703704,0.13449850968827734,0.8734567901234568,0.06949586573578827,1112.4441049382715,291.56468953297764,2375.3481481481485,1196.197956851335,818.429012345679,772.4205280555644
conv_h26,wk inc flu hosp,2024-2025,states_dc,0,67.57923989348826,11.13637123138138,1.2293257212588529,0.2025803725789376,-0.0710239651416122,0.1580246371254018,0.336964415395788,0.056012898179444166,0.7247639796659405,0.07062244584324523,14.951062696683614,1.424912696860121,40.459937061244254,14.901155555836857,12.168240135560398,6.104322615826927
conv_h26,wk inc flu hosp,2024-2025,states_dc,1,85.23939481965625,11.980256587590734,1.0563106068003358,0.14846271647559223,-0.03721859114015973,0.20528102380626645,0.36456063907044295,0.04780357804163351,0.7743887678528202,0.05381030033109888,20.1798934882595,3.577894129389822,49.087339627208905,19.475646229056668,15.972161704187847,10.878055110285066
conv_h26,wk inc flu hosp,2024-2025,states_dc,2,101.77211571048171,11.8736054881104,0.9739744272892956,0.11363218720970646,-0.06972887920600339,0.2417556067189467,0.38707334785766156,0.03899991744981128,0.8041636407649481,0.0493738155363516,25.96843621399177,7.0664777399629335,56.78562091503269,23.371168117478117,19.018058581457275,16.239736822697367
conv_h26,wk inc flu hosp,2024-2025,states_dc,3,113.2085887194384,10.257408718908401,0.8635433948186844,0.07824245180832322,-0.1352699104333091,0.2793677242394167,0.4120067780198499,0.013861668653808178,0.8303074316146212,0.049309684416800136,30.960271120794,11.418184053077727,63.8076010651174,26.381098923560668,18.440716533526995,19.116072386489282
